source_degree	target_degree	n_dwpcs_mean	n_nonzero_dwpcs_mean	dwpc_mean	nonzero_dwpc_mean	nonzero_dwpc_sd	pc_mean	dwpc_density	metric_type	metapath	n_perms	dwpc_beta	dwpc_alpha
1	54	1183	902.74	0.87423	1.1456	1.0119280331438032		0.76309	permuted	CbGpPWpG	200	1.1187920733722279	1.2817343278433184
1	54	1183	651	0.58381	1.0609	1.0623612574028576	1.1538	0.5503	unpermuted	CbGpPWpG			
1	55	1521	1164	0.88198	1.1524	1.0080735434840566		0.76531	permuted	CbGpPWpG	200	1.1340575206710672	1.3069368399337202
1	55	1521	952	0.53544	0.85547	0.877428551499093	1.2084	0.6259	unpermuted	CbGpPWpG			
1	56	1014	780.37	0.89405	1.1617	1.0059129372258135		0.7696	permuted	CbGpPWpG	200	1.148090513045393	1.3337457360292921
1	56	1014	557	0.6041	1.0997	1.112234185326436	1.071	0.54931	unpermuted	CbGpPWpG			
1	57	507	391.69	0.90564	1.1722	1.0139343240772118		0.77257	permuted	CbGpPWpG	200	1.140243885531079	1.3366421572196023
1	57	507	332	0.60387	0.92218	1.0013960568448466	1.2702	0.65483	unpermuted	CbGpPWpG			
1	58	845	656.63	0.91031	1.1714	1.0125400726007525		0.77708	permuted	CbGpPWpG	200	1.1426123919555722	1.3385120940828459
1	58	845	699	0.80875	0.97767	0.9717223922765682	2.1302	0.82722	unpermuted	CbGpPWpG			
1	59	1183	924.75	0.91887	1.1755	1.0077069775608825		0.7817	permuted	CbGpPWpG	200	1.1575609310704282	1.3606807863537407
1	59	1183	733	0.55858	0.90151	0.8904662127129077	1.4125	0.61961	unpermuted	CbGpPWpG			
1	60	507	396.65	0.92478	1.182	1.013212385579366		0.78236	permuted	CbGpPWpG	200	1.1514208474704712	1.361034571864792
1	60	507	334	0.78778	1.1958	1.0781391982230415	1.3333	0.65878	unpermuted	CbGpPWpG			
1	61	676	530.39	0.92602	1.1802	1.0139108988899583		0.7846	permuted	CbGpPWpG	200	1.1480771220223747	1.355007529289847
1	61	676	421	0.5414	0.86933	0.8725886685961178	1.287	0.62278	unpermuted	CbGpPWpG			
1	62	507	399.68	0.93814	1.19	1.0164948086660086		0.78832	permuted	CbGpPWpG	200	1.151734732038565	1.3706142963961572
1	62	507	186	0.3605	0.98265	1.064487782228462	0.52465	0.36686	unpermuted	CbGpPWpG			
1	63	338	267.15	0.94022	1.1896	1.0188487954375143		0.7904	permuted	CbGpPWpG	200	1.1459480026675635	1.3631677302039353
1	63	338	178	0.61285	1.1637	1.0647822079795706	0.83136	0.52663	unpermuted	CbGpPWpG			
1	64	338	266.49	0.93835	1.1901	1.0116939670451994		0.78843	permuted	CbGpPWpG	200	1.1627934317953488	1.3838960198466146
1	64	338	180	0.30716	0.57678	0.7385315547623361	0.87278	0.53254	unpermuted	CbGpPWpG			
1	65	507	401.06	0.95119	1.2024	1.0207083672748754		0.79106	permuted	CbGpPWpG	200	1.154135352066516	1.3877679003648264
1	65	507	306	0.71545	1.1854	1.0440575929199079	1.4596	0.60355	unpermuted	CbGpPWpG			
1	66	676	538.23	0.95531	1.1998	1.0138758203266163		0.7962	permuted	CbGpPWpG	200	1.1672182982499772	1.4004696649398802
1	66	676	284	0.44317	1.0549	0.9698945406140108	0.95562	0.42012	unpermuted	CbGpPWpG			
1	68	845	678.49	0.9769	1.2167	1.0203653146884006		0.80294	permuted	CbGpPWpG	200	1.1685701086547067	1.4217424171840192
1	68	845	295	0.31372	0.89863	0.9711411525352863	0.47456	0.34911	unpermuted	CbGpPWpG			
1	69	169	135.04	0.97812	1.2241	1.013928625208208		0.79908	permuted	CbGpPWpG	200	1.1906595720452753	1.4574376481109532
1	69	169	82	0.56533	1.1651	0.9822748545174838	0.82249	0.48521	unpermuted	CbGpPWpG			
1	70	676	545.06	0.9877	1.225	1.0215019623369086		0.8063	permuted	CbGpPWpG	200	1.1739459943071562	1.4380521875913064
1	70	676	426	0.65367	1.0373	1.0539876973254625	1.2086	0.63018	unpermuted	CbGpPWpG			
1	71	169	136.65	1.0006	1.2375	1.0170378671275833		0.80858	permuted	CbGpPWpG	200	1.1963581620862629	1.4804600079865533
1	71	169	75	0.4519	1.0183	0.8402026999954438	1.2959	0.44379	unpermuted	CbGpPWpG			
1	73	507	410.94	1.0035	1.2381	1.0247239922632163		0.81052	permuted	CbGpPWpG	200	1.1790448015486865	1.4597363567967159
1	73	507	271	0.53224	0.99575	1.0835247135941506	0.88757	0.53452	unpermuted	CbGpPWpG			
1	75	169	137.09	1.0005	1.2334	1.016462569277748		0.81115	permuted	CbGpPWpG	200	1.1937632368070423	1.4723775318850036
1	75	169	148	1.213	1.3851	1.2183818241378521	2.8817	0.87574	unpermuted	CbGpPWpG			
1	76	676	552.42	1.0299	1.2603	1.018008802018029		0.8172	permuted	CbGpPWpG	200	1.2161401741088065	1.5327465123988293
1	76	676	503	0.52123	0.7005	0.8546853479155295	1.2899	0.74408	unpermuted	CbGpPWpG			
1	78	338	276.2	1.0362	1.268	1.0207121697771595		0.81716	permuted	CbGpPWpG	200	1.2170648197553897	1.543241890822654
1	78	338	160	0.41029	0.86674	0.9759676406478953	0.68343	0.47337	unpermuted	CbGpPWpG			
1	80	338	278.56	1.0406	1.2626	1.0223237504641702		0.82414	permuted	CbGpPWpG	200	1.20805104272467	1.5252726040650162
1	80	338	157	0.58592	1.2614	0.9125174006935189	1.1361	0.4645	unpermuted	CbGpPWpG			
1	81	169	138.69	1.0504	1.2799	1.0199837828081881		0.82068	permuted	CbGpPWpG	200	1.2302830813173251	1.5746956831452146
1	81	169	136	0.4694	0.5833	0.7461579445691826	1.4675	0.80473	unpermuted	CbGpPWpG			
1	82	338	278.82	1.0503	1.2732	1.0220488095957232		0.82493	permuted	CbGpPWpG	200	1.2188686828656339	1.5518763355516945
1	82	338	225	0.47443	0.7127	1.0184894097150108	1.0799	0.66568	unpermuted	CbGpPWpG			
1	83	3380	2796.9	1.0624	1.2839	1.023303371012968		0.8275	permuted	CbGpPWpG	200	1.2260803026260527	1.5741519091223695
1	83	3380	2536	0.37842	0.50436	0.8133368340632369	1.0325	0.7503	unpermuted	CbGpPWpG			
1	84	3887	3219.7	1.0641	1.2846	1.0234541217962285		0.82833	permuted	CbGpPWpG	200	1.226430730194608	1.5755159589010772
1	84	3887	3013	0.3588	0.46288	0.7698240992506812	1.0399	0.77515	unpermuted	CbGpPWpG			
1	85	169	140.95	1.0796	1.2944	1.0279404147369935		0.83402	permuted	CbGpPWpG	200	1.2249788498803158	1.5855979044154
1	85	169	137	0.36462	0.44978	0.799467136464106	1.0533	0.81065	unpermuted	CbGpPWpG			
1	86	845	703.32	1.0739	1.2902	1.0239803094903162		0.83233	permuted	CbGpPWpG	200	1.2304899034041412	1.587593528930048
1	86	845	525	0.44724	0.71984	0.9423035585543015	1.116	0.6213	unpermuted	CbGpPWpG			
1	88	169	141.18	1.0818	1.295	1.0220807130475307		0.83536	permuted	CbGpPWpG	200	1.2396695930488546	1.6053963967876177
1	88	169	86	0.59848	1.1761	1.174688830725867	0.94083	0.50888	unpermuted	CbGpPWpG			
1	89	169	140.75	1.1005	1.3214	1.026937391860318		0.83284	permuted	CbGpPWpG	200	1.2529811980739787	1.6556824401856554
1	89	169	163	0.98762	1.024	1.203651467791821	2.2071	0.9645	unpermuted	CbGpPWpG			
1	90	169	140.94	1.1027	1.3222	1.0212636130854564		0.83399	permuted	CbGpPWpG	200	1.267717225084354	1.6761794033996695
1	90	169	91	0.74747	1.3882	1.1258107792454468	1.8284	0.53846	unpermuted	CbGpPWpG			
1	91	169	142.03	1.1069	1.3171	1.0182293474816557		0.84044	permuted	CbGpPWpG	200	1.270357595867447	1.6731820535819522
1	91	169	87	0.64307	1.2492	0.9092625994965184	0.88757	0.51479	unpermuted	CbGpPWpG			
1	92	338	284.44	1.1088	1.3176	1.01998210399408		0.84154	permuted	CbGpPWpG	200	1.266481800340837	1.668718229868248
1	92	338	161	0.50548	1.0612	0.7691608066320909	1.2781	0.47633	unpermuted	CbGpPWpG			
1	93	169	142	1.1097	1.3206	1.020398181611098		0.84027	permuted	CbGpPWpG	200	1.2683331574682133	1.6749661874416615
1	93	169	142	1.0121	1.2045	1.1855864797109708	2.1183	0.84024	unpermuted	CbGpPWpG			
1	95	338	284.02	1.1217	1.3349	1.0348336242614709		0.84031	permuted	CbGpPWpG	200	1.2465356333091067	1.6639890287959949
1	95	338	208	0.40211	0.65343	0.7296430417278754	1.2012	0.61538	unpermuted	CbGpPWpG			
1	98	338	284.83	1.1321	1.3435	1.0249649972558288		0.84271	permuted	CbGpPWpG	200	1.278817346188455	1.7180472585194433
1	98	338	169	0.52799	1.056	1.0205888927020061	1.0858	0.5	unpermuted	CbGpPWpG			
1	101	169	142.99	1.156	1.3663	1.0270822882891448		0.84609	permuted	CbGpPWpG	200	1.2951672554886626	1.7695473661871675
1	101	169	78	0.4408	0.95506	0.8815243538177209	0.72781	0.46154	unpermuted	CbGpPWpG			
1	103	338	287.75	1.1554	1.3572	1.0242658354366674		0.85132	permuted	CbGpPWpG	200	1.293637445290357	1.755700893249254
1	103	338	183	0.72904	1.3465	0.9677845669974449	1.4172	0.54142	unpermuted	CbGpPWpG			
1	104	338	287.99	1.1613	1.3629	1.0220489542104454		0.85204	permuted	CbGpPWpG	200	1.3047662799058293	1.7783156278746028
1	104	338	248	0.71695	0.97713	0.9557224861062977	2.0207	0.73373	unpermuted	CbGpPWpG			
1	109	169	145.51	1.1945	1.3873	1.0218586425106302		0.86101	permuted	CbGpPWpG	200	1.3285834206903882	1.843144149216702
1	109	169	96	0.56621	0.99677	0.8600426139575591	1.2722	0.56805	unpermuted	CbGpPWpG			
1	110	169	144.37	1.1973	1.4016	1.037723341371735		0.85423	permuted	CbGpPWpG	200	1.3015778792766441	1.8243303733734964
1	110	169	157	1.0463	1.1263	1.0618213419522058	2.2426	0.92899	unpermuted	CbGpPWpG			
1	111	169	145.31	1.2014	1.3973	1.0291440959652758		0.85979	permuted	CbGpPWpG	200	1.3193154082221947	1.843527595860496
1	111	169	83	0.40352	0.82162	0.948336063973732	0.8284	0.49112	unpermuted	CbGpPWpG			
1	113	338	291.19	1.2095	1.4039	1.033923248955351		0.86152	permuted	CbGpPWpG	200	1.3132444120472893	1.8436043541082676
1	113	338	248	0.63548	0.8661	0.9540743096329295	1.6982	0.73373	unpermuted	CbGpPWpG			
1	114	338	291.42	1.2084	1.4016	1.0288536348422574		0.86219	permuted	CbGpPWpG	200	1.3240787117537431	1.8558155044831086
1	114	338	189	0.74431	1.3311	1.1095506939550719	1.1331	0.55917	unpermuted	CbGpPWpG			
1	115	169	145.94	1.213	1.4047	1.0227980514408608		0.86352	permuted	CbGpPWpG	200	1.342765701095458	1.8861675226320074
1	115	169	81	0.55487	1.1577	0.7587412279551936	1.4438	0.47929	unpermuted	CbGpPWpG			
1	118	169	146.15	1.2207	1.4116	1.0261114254394292		0.86476	permuted	CbGpPWpG	200	1.340668983592536	1.8924838015945675
1	118	169	85	0.62534	1.2433	0.7697475343039214	1.6213	0.50296	unpermuted	CbGpPWpG			
1	119	169	146.63	1.2218	1.4082	1.026236145452284		0.86766	permuted	CbGpPWpG	200	1.3370989002420677	1.8828758158419945
1	119	169	80	0.50878	1.0748	1.1503584186207485	0.73964	0.47337	unpermuted	CbGpPWpG			
1	120	169	146.41	1.2381	1.429	1.0209890538883393		0.86636	permuted	CbGpPWpG	200	1.370877334355234	1.9590222292546393
1	120	169	141	0.93076	1.1156	0.9968635513381396	2.3787	0.83432	unpermuted	CbGpPWpG			
1	122	169	146.91	1.25	1.438	1.0341270067501915		0.86929	permuted	CbGpPWpG	200	1.344665039543988	1.9336416295375156
1	122	169	110	0.94605	1.4535	1.0945255674834324	1.2426	0.65089	unpermuted	CbGpPWpG			
1	125	169	147.12	1.2579	1.445	1.0286949132044998		0.87053	permuted	CbGpPWpG	200	1.3655336595421914	1.9732313373490737
1	125	169	113	1.1026	1.649	1.0514563857540797	2.0296	0.66864	unpermuted	CbGpPWpG			
1	126	169	147.24	1.2477	1.4321	1.0300586079440743		0.87121	permuted	CbGpPWpG	200	1.349738919230132	1.9329624306189783
1	126	169	82	0.64206	1.3233	0.921581407574688	1.6331	0.48521	unpermuted	CbGpPWpG			
1	127	338	293.28	1.2575	1.4492	1.028917247226286		0.86769	permuted	CbGpPWpG	200	1.3689088843979562	1.9838552382815045
1	127	338	160	0.61498	1.2991	0.9021254212458433	1.1805	0.47337	unpermuted	CbGpPWpG			
1	133	169	147.81	1.2888	1.4736	1.0346542353946149		0.87462	permuted	CbGpPWpG	200	1.3765497103213225	2.028496573870187
1	133	169	93	0.66129	1.2017	0.7670484015635954	1.7041	0.5503	unpermuted	CbGpPWpG			
1	135	169	147.81	1.2851	1.4694	1.0244798854912984		0.87459	permuted	CbGpPWpG	200	1.4000084461304256	2.0571605313913652
1	135	169	119	0.80538	1.1438	0.8662905776990356	1.7219	0.70414	unpermuted	CbGpPWpG			
1	136	169	148.1	1.2973	1.4804	1.027736076977232		0.87633	permuted	CbGpPWpG	200	1.4015608277418194	2.074851913935628
1	136	169	105	0.67737	1.0903	1.161813461477758	1.0592	0.6213	unpermuted	CbGpPWpG			
1	145	169	149.49	1.3298	1.5034	1.0346165926059478		0.88453	permuted	CbGpPWpG	200	1.404469236416699	2.111462340478264
1	145	169	95	0.61659	1.0969	1.0931261692681298	1.5917	0.56213	unpermuted	CbGpPWpG			
1	150	338	298.75	1.3476	1.5247	1.0314937789537428		0.88388	permuted	CbGpPWpG	200	1.432972514372508	2.184786214117197
1	150	338	176	0.61254	1.1764	0.8888371554940445	1.2663	0.52071	unpermuted	CbGpPWpG			
1	154	169	150.09	1.3554	1.5262	1.036020891386067		0.88811	permuted	CbGpPWpG	200	1.421912969953377	2.170116541816336
1	154	169	80	0.54994	1.1617	0.9131135425327321	1.2781	0.47337	unpermuted	CbGpPWpG			
1	156	169	149.59	1.3641	1.541	1.0311992586852128		0.88515	permuted	CbGpPWpG	200	1.4492080649058046	2.2332979575702203
1	156	169	127	0.89804	1.195	1.0592565308313855	2.5266	0.75148	unpermuted	CbGpPWpG			
1	163	169	150.01	1.381	1.5558	1.029209663866844		0.88766	permuted	CbGpPWpG	200	1.4687658113617994	2.2851400424865345
1	163	169	93	0.6605	1.2003	0.850207917186419	1.7396	0.5503	unpermuted	CbGpPWpG			
1	173	338	302.25	1.4183	1.5861	1.0290577671365986		0.89422	permuted	CbGpPWpG	200	1.497773302024655	2.375591047235765
1	173	338	311	0.46471	0.50505	0.7184755884257428	1.4941	0.92012	unpermuted	CbGpPWpG			
1	176	169	151.56	1.4347	1.5999	1.027992111553765		0.89678	permuted	CbGpPWpG	200	1.5139412998589548	2.4221310509725393
1	176	169	124	0.78546	1.0705	0.9836468613212441	2.4379	0.73373	unpermuted	CbGpPWpG			
1	189	338	304.77	1.462	1.6214	1.0221914456112606		0.90169	permuted	CbGpPWpG	200	1.5517517702902226	2.5159904212937194
1	189	338	303	0.76547	0.85389	0.969702186521409	2.0799	0.89645	unpermuted	CbGpPWpG			
1	192	169	152.47	1.4761	1.6361	1.0206744090272297		0.90222	permuted	CbGpPWpG	200	1.5704527197304248	2.5693554168376327
1	192	169	159	0.48788	0.51857	0.7647564613075675	1.6509	0.94083	unpermuted	CbGpPWpG			
1	204	169	152.44	1.5063	1.6699	1.0249836676692505		0.90198	permuted	CbGpPWpG	200	1.5895219081229195	2.654403411208075
1	204	169	106	0.90314	1.4399	0.9608216191195013	1.8047	0.62722	unpermuted	CbGpPWpG			
1	231	169	153.78	1.5734	1.7291	1.0146646107340977		0.90994	permuted	CbGpPWpG	200	1.679451652340717	2.903889181716413
1	231	169	109	0.96982	1.5037	0.9885948013301918	1.8876	0.64497	unpermuted	CbGpPWpG			
2	0	2.0462e+06	0	0				0	permuted	CbGpPWpG	200		
2	0	2.0462e+06	0	0			0	0	unpermuted	CbGpPWpG			
2	1	1.8417e+05	18065	0.13018	1.3272	1.1054442526087762		0.098088	permuted	CbGpPWpG	200	1.0861042852606289	1.4415069697576506
2	1	1.8417e+05	5745	0.096738	3.1011	1.109870266188027	0.037629	0.031195	unpermuted	CbGpPWpG			
2	2	1.6861e+05	30744	0.21082	1.1562	1.0432113495560829		0.18234	permuted	CbGpPWpG	200	1.0623922654784193	1.2283281563668782
2	2	1.6861e+05	16437	0.17247	1.7692	1.111672882174975	0.16205	0.097488	unpermuted	CbGpPWpG			
2	3	1.2483e+05	32008	0.27476	1.0716	1.0095335960796397		0.25641	permuted	CbGpPWpG	200	1.051407944080391	1.1266371321973752
2	3	1.2483e+05	21635	0.23851	1.3761	1.1784844619951236	0.25953	0.17332	unpermuted	CbGpPWpG			
2	4	2.1717e+05	69979	0.33131	1.0282	0.9907943019121124		0.32223	permuted	CbGpPWpG	200	1.0473738370771517	1.076887765564628
2	4	2.1717e+05	51953	0.36007	1.5051	1.0761846458245115	0.61231	0.23923	unpermuted	CbGpPWpG			
2	5	1.3304e+05	50423	0.38058	1.0041	0.9790953702960626		0.37901	permuted	CbGpPWpG	200	1.0474665016784115	1.051793009230587
2	5	1.3304e+05	34158	0.35846	1.3961	1.2519620437166858	0.56557	0.25675	unpermuted	CbGpPWpG			
2	6	1.0363e+05	44502	0.42492	0.98947	0.9716472526592554		0.42944	permuted	CbGpPWpG	200	1.0480536864718921	1.0370132702353936
2	6	1.0363e+05	33597	0.42289	1.3044	1.1979212427199897	0.7362	0.32421	unpermuted	CbGpPWpG			
2	7	87210	41488	0.46627	0.98012	0.9659420031763154		0.47572	permuted	CbGpPWpG	200	1.0504519629865623	1.029566722124262
2	7	87210	30945	0.44953	1.2669	1.1791986920186024	0.83171	0.35483	unpermuted	CbGpPWpG			
2	8	68742	35445	0.50398	0.97742	0.9622625612820463		0.51562	permuted	CbGpPWpG	200	1.0555898983905416	1.0317574872365936
2	8	68742	26106	0.5403	1.4227	1.272323659950877	1.0399	0.37977	unpermuted	CbGpPWpG			
2	9	64809	35686	0.53822	0.97744	0.9609451732750757		0.55064	permuted	CbGpPWpG	200	1.0585090811349356	1.034633165936038
2	9	64809	22875	0.55378	1.569	1.29791290141907	1.1454	0.35296	unpermuted	CbGpPWpG			
2	10	50274	29305	0.57194	0.9812	0.9616022189055389		0.5829	permuted	CbGpPWpG	200	1.0611237397069897	1.041173186574114
2	10	50274	17356	0.58819	1.7038	1.3736106098006715	1.2908	0.34523	unpermuted	CbGpPWpG			
2	11	34713	21287	0.60167	0.98114	0.9589018878079205		0.61324	permuted	CbGpPWpG	200	1.0670497037082247	1.0469300038101568
2	11	34713	12367	0.57621	1.6174	1.3578543222807682	1.2365	0.35626	unpermuted	CbGpPWpG			
2	12	30780	19653	0.63208	0.98994	0.9609143696095886		0.6385	permuted	CbGpPWpG	200	1.0721072141649157	1.061318690679095
2	12	30780	11891	0.60916	1.5768	1.3422777703771047	1.2986	0.38632	unpermuted	CbGpPWpG			
2	13	30609	20278	0.65933	0.99523	0.9612747809340777		0.66249	permuted	CbGpPWpG	200	1.0770329422839304	1.0718970390700644
2	13	30609	10162	0.50669	1.5262	1.3465267404826786	1.1045	0.33199	unpermuted	CbGpPWpG			
2	14	19665	13466	0.68622	1.0021	0.9646691790445179		0.68475	permuted	CbGpPWpG	200	1.0769007502900034	1.0792154780995205
2	14	19665	7977	0.59027	1.4552	1.3838777182141546	1.2249	0.40564	unpermuted	CbGpPWpG			
2	15	17271	12169	0.71096	1.0091	0.9640059234111209		0.70458	permuted	CbGpPWpG	200	1.0858113087096184	1.0956406224303425
2	15	17271	6592	0.57714	1.5121	1.4146952460627156	1.2804	0.38168	unpermuted	CbGpPWpG			
2	16	13167	9506.7	0.73489	1.0178	0.9676298137603458		0.72201	permuted	CbGpPWpG	200	1.087080123153175	1.1064749643290552
2	16	13167	5229	0.55353	1.3938	1.3016428622945762	1.1605	0.39713	unpermuted	CbGpPWpG			
2	17	9234	6812.2	0.75798	1.0274	0.9680807376502333		0.73773	permuted	CbGpPWpG	200	1.096317382585657	1.126408082005199
2	17	9234	3826	0.54475	1.3148	1.2515252191041861	1.0988	0.41434	unpermuted	CbGpPWpG			
2	18	10089	7583.4	0.77791	1.0349	0.9684673878019032		0.75166	permuted	CbGpPWpG	200	1.1034196575206137	1.1419614282122212
2	18	10089	4479	0.56349	1.2693	1.2488781025297357	1.2875	0.44395	unpermuted	CbGpPWpG			
2	19	8721	6706.1	0.80374	1.0452	0.971558606623803		0.76896	permuted	CbGpPWpG	200	1.1073284275941593	1.157419794335344
2	19	8721	4186	0.64067	1.3347	1.2963643892639385	1.412	0.47999	unpermuted	CbGpPWpG			
2	20	7524	5859.9	0.82298	1.0567	0.9743740777713492		0.77883	permuted	CbGpPWpG	200	1.112999656412546	1.1760925623652798
2	20	7524	3095	0.60318	1.4663	1.3295031898401104	1.3078	0.41135	unpermuted	CbGpPWpG			
2	21	14364	11381	0.84531	1.0669	0.9758486047941836		0.7923	permuted	CbGpPWpG	200	1.1203662714548945	1.1953220829865159
2	21	14364	5353	0.36159	0.97028	1.00613236763738	0.70718	0.37267	unpermuted	CbGpPWpG			
2	22	8037	6449.1	0.86378	1.0765	0.9792581801956848		0.80243	permuted	CbGpPWpG	200	1.1225475810842427	1.208381124999468
2	22	8037	3223	0.49037	1.2228	1.2413433889680578	1.022	0.40102	unpermuted	CbGpPWpG			
2	23	7353	5973.5	0.87895	1.0819	0.9781218394864521		0.81239	permuted	CbGpPWpG	200	1.1308767954522714	1.223535282881271
2	23	7353	3157	0.5789	1.3483	1.2147531585108338	1.1635	0.42935	unpermuted	CbGpPWpG			
2	24	7011	5767.8	0.89928	1.0931	0.9801331832038905		0.82268	permuted	CbGpPWpG	200	1.1378655662873158	1.2438044204773269
2	24	7011	2614	0.51298	1.3759	1.28223688865098	1.0884	0.37284	unpermuted	CbGpPWpG			
2	25	10089	8378.7	0.91698	1.1042	0.9826629429946572		0.83048	permuted	CbGpPWpG	200	1.143456445130763	1.2625494906765575
2	25	10089	3837	0.37429	0.98415	1.0310375806488903	0.84696	0.38032	unpermuted	CbGpPWpG			
2	26	3591	3017.2	0.934	1.1116	0.9842303404380323		0.84022	permuted	CbGpPWpG	200	1.1475230178751907	1.275605281791694
2	26	3591	1035	0.34287	1.1896	1.098512720822277	0.68449	0.28822	unpermuted	CbGpPWpG			
2	27	2907	2459.5	0.95002	1.1229	0.986176610358593		0.84607	permuted	CbGpPWpG	200	1.1545699400496117	1.2964324358338088
2	27	2907	1419	0.67142	1.3755	1.2889583162833411	1.5335	0.48813	unpermuted	CbGpPWpG			
2	28	3762	3211	0.96573	1.1314	0.9874076778279807		0.85353	permuted	CbGpPWpG	200	1.1604861477809096	1.3130247770508767
2	28	3762	1489	0.47894	1.2101	1.1783800553165424	0.9471	0.3958	unpermuted	CbGpPWpG			
2	29	5301	4556.1	0.98503	1.1461	0.9886645950026249		0.85947	permuted	CbGpPWpG	200	1.17251386961967	1.343797847905217
2	29	5301	1660	0.35241	1.1254	1.1573552872563324	0.75608	0.31315	unpermuted	CbGpPWpG			
2	30	2565	2215.9	0.99367	1.1502	0.9894583367345557		0.86389	permuted	CbGpPWpG	200	1.1748670781453063	1.3513644585081828
2	30	2565	1235	0.59742	1.2408	1.1620082595376613	1.3793	0.48148	unpermuted	CbGpPWpG			
2	31	2223	1947	1.017	1.1611	0.9882632270857433		0.87583	permuted	CbGpPWpG	200	1.1888821113737955	1.3804569143415844
2	31	2223	1051	0.54112	1.1445	1.1584777320729125	1.3189	0.47278	unpermuted	CbGpPWpG			
2	32	3078	2704.5	1.0294	1.1716	0.9914320749290817		0.87867	permuted	CbGpPWpG	200	1.1919121099910401	1.3964146450135515
2	32	3078	1184	0.36124	0.93911	1.1772167558931599	0.82326	0.38467	unpermuted	CbGpPWpG			
2	33	2736	2410.1	1.0387	1.1792	0.9940408032600007		0.8809	permuted	CbGpPWpG	200	1.1933312290218674	1.4071177305192015
2	33	2736	1042	0.40813	1.0716	1.2307442028615556	0.8125	0.38085	unpermuted	CbGpPWpG			
2	34	2736	2427	1.0589	1.1937	0.9977843584134073		0.88707	permuted	CbGpPWpG	200	1.1990034643174565	1.4312459108328959
2	34	2736	1329	0.50938	1.0487	1.1436699672014923	1.1396	0.48575	unpermuted	CbGpPWpG			
2	35	2736	2435.4	1.0696	1.2016	0.9972551386443053		0.89014	permuted	CbGpPWpG	200	1.2081825764153635	1.4517027593095797
2	35	2736	1544	0.56769	1.006	1.1176853482264004	1.5055	0.56433	unpermuted	CbGpPWpG			
2	36	2565	2294.5	1.0826	1.2102	0.9994717773383227		0.89455	permuted	CbGpPWpG	200	1.2114437382504022	1.4660459055757005
2	36	2565	1391	0.59262	1.0928	1.1922473404039888	1.538	0.5423	unpermuted	CbGpPWpG			
2	37	855	770.21	1.0989	1.2199	0.9957228596531695		0.90083	permuted	CbGpPWpG	200	1.230403158616489	1.5009693712333207
2	37	855	473	0.69389	1.2543	1.2868013054161433	2.0795	0.55322	unpermuted	CbGpPWpG			
2	38	1368	1232.4	1.1032	1.2245	0.9981631062115583		0.90089	permuted	CbGpPWpG	200	1.2290355481529924	1.504984115024626
2	38	1368	764	0.75124	1.3452	1.1914534677822646	1.644	0.55848	unpermuted	CbGpPWpG			
2	39	1881	1707.5	1.1215	1.2355	0.9990207756525026		0.90776	permuted	CbGpPWpG	200	1.2378883439640969	1.5293679582465611
2	39	1881	1035	0.69669	1.2662	1.1627488257270175	1.6284	0.55024	unpermuted	CbGpPWpG			
2	40	1368	1244	1.1296	1.2422	1.002188018991407		0.90933	permuted	CbGpPWpG	200	1.2367576628440708	1.5362702936081054
2	40	1368	728	0.45203	0.84942	1.042587462379764	1.3377	0.53216	unpermuted	CbGpPWpG			
2	41	1539	1407.2	1.1484	1.256	1.0009052946010653		0.91434	permuted	CbGpPWpG	200	1.2537202618762624	1.5746616935851927
2	41	1539	790	0.48743	0.94956	1.1466225807479014	1.3847	0.51332	unpermuted	CbGpPWpG			
2	42	1710	1567.7	1.1609	1.2663	1.0023063105422143		0.9168	permuted	CbGpPWpG	200	1.260488198065451	1.5961676216124259
2	42	1710	864	0.48894	0.9677	1.0829650665108925	1.2591	0.50526	unpermuted	CbGpPWpG			
2	43	2907	2667.2	1.1685	1.2736	1.0060512400880417		0.91752	permuted	CbGpPWpG	200	1.2583110234647346	1.6025670312015114
2	43	2907	1745	0.37408	0.62318	0.7412426027427291	1.0719	0.60028	unpermuted	CbGpPWpG			
2	44	3762	3470.6	1.184	1.2834	1.0050866200941213		0.92254	permuted	CbGpPWpG	200	1.270485618142597	1.6305964394110026
2	44	3762	1951	0.36931	0.71211	0.9390593426261561	1.1321	0.51861	unpermuted	CbGpPWpG			
2	45	3933	3637.1	1.1973	1.2947	1.0039415618016063		0.92477	permuted	CbGpPWpG	200	1.2845413888722992	1.6630797358392408
2	45	3933	2211	0.48664	0.86565	1.0168730851215178	1.4277	0.56217	unpermuted	CbGpPWpG			
2	46	1881	1743.1	1.2057	1.3011	1.0028965741705729		0.92668	permuted	CbGpPWpG	200	1.2936319807202024	1.6831924816373631
2	46	1881	1128	0.68939	1.1496	1.1084866601486734	2.0117	0.59968	unpermuted	CbGpPWpG			
2	47	4104	3813	1.2167	1.3096	1.0069438017330723		0.92908	permuted	CbGpPWpG	200	1.2915659962961639	1.691389659255124
2	47	4104	2809	0.53047	0.77502	0.9023884769540469	1.5814	0.68445	unpermuted	CbGpPWpG			
2	48	3762	3503.5	1.2258	1.3163	1.006956976598292		0.93129	permuted	CbGpPWpG	200	1.2981568365510698	1.7087406850793536
2	48	3762	1906	0.34996	0.69073	0.9275931294116119	1.1146	0.50665	unpermuted	CbGpPWpG			
