half_life	drug	disease	circadian_efficacy	G_Fat SQ_amp	G_Fat Visceral_amp	G_Aorta_amp	G_Artery Coronary_amp	G_Artery Tibial_amp	G_Colon_amp	G_Esophagus_amp	G_Heart Atrial_amp	G_Liver_amp	G_Lung_amp	G_Nerve Tibial_amp	G_Pituitary_amp	G_Thyroid_amp	GC_Fat SQ_amp	GC_Fat Visceral_amp	GC_Aorta_amp	GC_Artery Coronary_amp	GC_Artery Tibial_amp	GC_Colon_amp	GC_Esophagus_amp	GC_Heart Atrial_amp	GC_Liver_amp	GC_Lung_amp	GC_Nerve Tibial_amp	GC_Pituitary_amp	GC_Thyroid_amp	GD_Fat SQ_amp	GD_Fat Visceral_amp	GD_Aorta_amp	GD_Artery Coronary_amp	GD_Artery Tibial_amp	GD_Colon_amp	GD_Esophagus_amp	GD_Heart Atrial_amp	GD_Liver_amp	GD_Lung_amp	GD_Nerve Tibial_amp	GD_Pituitary_amp	GD_Thyroid_amp	CG_Fat SQ_amp	CG_Fat Visceral_amp	CG_Aorta_amp	CG_Artery Coronary_amp	CG_Artery Tibial_amp	CG_Colon_amp	CG_Esophagus_amp	CG_Heart Atrial_amp	CG_Liver_amp	CG_Lung_amp	CG_Nerve Tibial_amp	CG_Pituitary_amp	CG_Thyroid_amp	DG_Fat SQ_amp	DG_Fat Visceral_amp	DG_Aorta_amp	DG_Artery Coronary_amp	DG_Artery Tibial_amp	DG_Colon_amp	DG_Esophagus_amp	DG_Heart Atrial_amp	DG_Liver_amp	DG_Lung_amp	DG_Nerve Tibial_amp	DG_Pituitary_amp	DG_Thyroid_amp
2.0000	DB00959	DOID:3310	N,HL<12h	0.0913	0.5270	0.2939	0.3255	0.0794	0.2596	0.2926	0.5200	0.3181	0.2663	0.0585	0.2262	0.0990	0.7249	1.2005	1.0114	0.9055	1.6587	1.0300	0.8487	1.0130	0.6143	0.9197	0.7729	1.5101	0.9316	0.1812	1.2005	0.8428	0.9055	1.2129	0.6236	0.6059	1.0130	0.6143	0.9197	0.7729	0.7199	0.6257	0.1634	0.7282	0.4786	0.4427	0.4459	0.3106	0.3548	0.7894	0.4450	0.3384	0.1525	0.5332	0.1322	0.8158	1.1223	0.9700	1.0011	0.9471	0.8239	1.1033	0.9556	0.5338	0.5607	0.8936	1.1350	0.3793
5.0000	DB00851	DOID:4045	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4838	0.3757	0.4290	0.5915	0.4657	0.6266	0.4351	0.8044	0.3641	0.3505	0.5078	0.2099	0.2500	0.4838	0.3757	0.4290	0.5915	0.3870	0.6266	0.4351	0.8044	0.3217	0.3505	0.4158	0.1888	0.2397	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7898	0.4918	1.3777	0.7733	0.9856	0.5796	0.4822	0.6570	0.4710	0.3692	0.4946	0.4375	1.5973
5.0000	DB00851	DOID:2531	N,HL<12h	0.4838	0.3757	0.4290	0.5915	0.3870	0.6266	0.4351	0.8044	0.3217	0.3505	0.4158	0.1629	0.2397	0.4838	0.3757	0.4290	0.5915	0.4657	0.6266	0.4351	0.8044	0.3641	0.3505	0.5078	0.2099	0.2500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8158	1.1223	1.3777	1.1228	0.9856	0.8036	0.6277	0.9227	1.1124	0.6704	0.8936	0.7816	1.5973
5.0000	DB00851	DOID:1793	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4838	0.2669	0.4290	0.5498	0.4657	0.6266	0.4351	0.8044	0.3641	0.2770	0.5078	0.2099	0.2500	0.4838	0.2457	0.4290	0.4855	0.3870	0.6266	0.4351	0.8044	0.3217	0.2770	0.4158	0.1888	0.2397	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6107	0.8963	0.6327	1.1824	0.6169	0.8036	0.6254	0.6570	1.1124	0.6704	0.6570	0.7816	0.7734
5.0000	DB00851	DOID:1115	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4838	0.2457	0.4290	0.5498	0.4657	0.6266	0.4351	0.8044	0.3300	0.2770	0.5078	0.1888	0.2397	0.4838	0.3757	0.4290	0.5915	0.4657	0.6266	0.4351	0.8044	0.3300	0.3505	0.5078	0.1888	0.2397	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7898	0.8185	1.3777	1.0235	0.9856	0.8036	0.6254	0.6570	0.5883	0.5269	0.4307	0.4375	1.5973
6.0000	DB00709	DOID:2043	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2469	0.4048	0.4043	0.4457	0.5905	0.1770	0.1784	0.3500	0.1858	0.8087	0.5121	0.1063	0.1458	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7222	0.7973	0.6621	0.6813	0.7218	0.7769	0.5134	0.7526	0.4486	0.3232	0.4978	0.6050	0.3639	0.3252	0.4535	0.3692	0.5399	0.2194	0.2917	0.2250	0.3373	0.7016	0.1963	0.2549	0.1584	0.3933
6.0000	DB00709	DOID:635	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2469	0.4048	0.4043	0.4457	0.5905	0.1770	0.1784	0.3500	0.2706	0.8087	0.5121	0.1032	0.1585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3793	0.8185	0.5644	0.6336	0.6169	0.8036	0.5185	0.6154	0.5874	0.5660	0.4307	0.4700	0.7178	0.3252	0.4535	0.3692	0.5399	0.2194	0.2917	0.2250	0.3373	0.7016	0.1963	0.2549	0.1584	0.3933
7.5000	DB00795	DOID:8577	N,HL<12h	0.2570	0.4092	0.0936	0.1598	0.2062	0.1835	0.1556	0.2363	0.4059	0.0296	0.2370	0.0080	0.3475	0.2570	0.5380	0.4458	0.8654	0.4827	0.3323	0.1638	0.3179	0.4059	0.1807	0.2370	0.1823	0.7782	0.2570	0.4092	0.0936	0.1598	0.2062	0.1835	0.1556	0.2689	0.4059	0.0504	0.2370	0.1225	0.3475	0.3905	1.2916	0.9847	0.8747	0.7923	0.5949	0.3752	0.7932	0.6159	0.3762	0.6525	0.7330	0.3578	4.0369	1.3158	1.0952	1.1197	0.9471	1.5222	1.1033	1.1390	0.5985	1.1325	1.1831	1.1350	0.9864
7.5000	DB00795	DOID:7147	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2570	0.5380	0.4458	0.8654	0.4827	0.3369	0.2383	0.3179	0.4059	0.1807	0.2370	0.1823	0.7782	0.2570	0.5380	0.4458	0.8654	0.4827	0.3323	0.1638	0.3179	0.4059	0.1807	0.2370	0.1823	0.7782	0.1846	0.3242	0.2531	0.3145	0.1688	0.2355	0.1421	0.2549	0.1706	0.1800	0.1672	0.1209	0.3121	0.3450	0.4550	0.3147	0.3286	0.4641	0.3467	0.5134	0.4663	0.5055	0.2311	0.3063	0.4836	0.3880
7.5000	DB00795	DOID:8778	N,HL<12h	0.1128	0.0821	0.0723	0.0827	0.1289	0.1189	0.0624	0.2689	0.1882	0.0504	0.0363	0.1225	0.0765	0.2570	0.5380	0.4458	0.8654	0.4827	0.3323	0.1638	0.3179	0.4059	0.1807	0.2370	0.1823	0.7782	0.2570	0.4092	0.0936	0.1598	0.2062	0.1835	0.1556	0.2689	0.4059	0.0504	0.2370	0.1225	0.3475	0.0441	0.0938	0.0755	0.1044	0.0226	0.2333	0.1892	0.2793	0.0197	0.0359	0.0249	0.1275	0.0723	4.0369	1.1445	0.7696	1.0011	0.9471	1.5222	1.1033	1.1390	0.5985	1.1325	0.8823	1.1350	0.9864
7.5000	DB00795	DOID:7148	N,HL<12h	0.1894	0.5380	0.4458	0.8654	0.4827	0.3323	0.1421	0.3179	0.3061	0.1807	0.0084	0.1823	0.7782	0.2570	0.5380	0.4458	0.8654	0.4827	0.3369	0.2383	0.3179	0.4059	0.1807	0.2370	0.1823	0.7782	0.1128	0.0821	0.0723	0.0827	0.1289	0.1189	0.0624	0.2689	0.1882	0.0504	0.0363	0.1225	0.0765	0.2116	0.5623	0.4458	0.8654	0.4827	0.4193	0.3831	0.5687	0.4480	0.2233	0.2442	0.4740	0.7782	1.0149	1.3158	1.0952	1.1197	0.9471	0.8333	1.1033	0.9556	0.5338	1.1325	1.1831	1.1350	0.9864
2.0000	DB00959	DOID:7147	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7249	1.2005	1.0114	0.9055	1.6587	1.0300	0.8487	1.0130	0.6143	0.9197	0.7729	1.5101	0.9316	0.6080	1.2005	0.8428	0.9055	1.2129	0.7087	0.6059	1.0130	0.6143	0.9197	0.7729	0.7199	0.6339	0.2739	0.4088	0.5176	0.4980	0.4641	0.5701	0.6357	0.6010	0.4158	0.3992	0.2516	0.2880	0.6363	0.3450	0.4088	0.3147	0.4532	0.4641	0.3467	0.5134	0.4663	0.5055	0.2633	0.3063	0.4836	0.3880
5.5000	DB00763	DOID:12361	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1667	0.0760	0.1529	0.2136	0.0655	0.2488	0.1069	0.1811	0.1234	0.1007	0.0401	0.0482	0.1936	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6.0000	DB00996	DOID:6364	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2409	0.4191	0.2081	0.2130	0.1679	0.1013	0.1478	0.1711	0.2706	0.1733	0.2496	0.2251	0.2492	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5635	0.5922	0.4232	0.6137	0.4330	0.5579	0.7280	0.4528	0.5199	0.4740	0.2790	0.3051	0.7343
6.0000	DB00996	DOID:1826	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2220	0.4191	0.2081	0.2196	0.1679	0.1249	0.6084	0.3100	0.2978	0.2296	0.3086	0.2251	0.2492	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6107	1.3158	0.8428	0.9055	2.8025	0.7857	0.7280	1.0130	0.6143	0.9197	0.7729	0.9355	2.7498
6.5000	DB00136	DOID:11476	N,HL<12h	0.9849	0.8185	1.0386	1.8474	1.4303	0.8036	0.6121	0.6567	0.5495	1.2282	0.4307	1.0435	0.8694	0.9849	1.0025	1.0386	1.8474	1.4303	0.6266	0.7312	0.8695	0.5495	1.2282	0.4158	1.0435	0.8694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1451	0.4244	0.2238	0.1632	0.0511	0.2525	0.4920	0.2817	0.2855	0.0508	0.0955	0.0981	0.2127	0.7222	0.9315	0.7623	0.6955	2.8025	0.7769	0.5916	0.8949	0.4764	0.5076	0.6166	0.4804	2.7498
6.5000	DB00136	DOID:8893	N,HL<12h	0.1103	0.5270	0.2939	0.4537	0.2965	0.3155	0.2926	0.5720	0.3181	0.2663	0.3119	0.4970	0.1729	0.5712	1.2005	0.8428	0.9055	1.2129	0.8036	0.7312	1.0130	0.6143	0.9197	0.9438	0.7199	0.6339	0.9849	1.2005	1.0386	1.8474	1.4303	0.6236	0.6121	1.0130	0.6143	1.2282	0.7729	1.0435	0.8694	0.2549	0.5714	0.2939	0.3526	0.2240	0.3239	0.2926	0.5200	0.4183	0.2663	0.2670	0.2262	0.3849	0.6107	1.0018	0.7623	0.7085	0.7885	0.7256	0.5046	0.9227	0.4764	0.5076	0.6166	0.5850	0.2630
5.3000	DB00227	DOID:1936	N,HL<12h	0.3971	1.1361	0.7660	0.3970	0.2148	1.0454	0.9365	1.2699	0.7149	0.6156	0.8178	1.0484	0.6996	0.5712	1.1361	0.7660	0.7864	0.7218	1.0454	0.9365	1.2699	0.7149	0.8087	0.8178	1.0484	0.7178	0.5633	1.1361	0.7660	0.5951	0.4115	1.0454	0.9365	1.2699	0.7149	0.6156	0.8178	1.0484	0.6996	0.3971	1.2005	0.8428	0.9055	1.2129	1.0454	0.9365	1.2699	0.7149	0.9197	0.8178	1.0484	0.6996	0.6107	1.2407	0.8428	0.9055	1.2129	1.0454	0.9436	1.2699	0.7149	1.3956	1.0305	1.4126	1.0871
5.3000	DB00227	DOID:3393	N,HL<12h	0.5633	1.1361	0.7660	0.5951	0.4115	1.0454	0.9365	1.2699	0.7149	0.6156	0.8178	1.0484	0.6996	0.5712	1.1361	0.7660	0.7864	0.7218	1.0454	0.9365	1.2699	0.7149	0.8087	0.8178	1.0484	0.7178	0.3971	1.1361	0.7660	0.3970	0.2148	1.0454	0.9365	1.2699	0.7149	0.6156	0.8178	1.0484	0.6996	0.5633	1.2005	0.8428	0.9055	1.2129	1.0454	0.9365	1.2699	0.7149	0.9197	0.8178	1.0484	0.6996	0.6107	1.2407	0.8428	0.9055	1.2129	1.0454	0.9436	1.2699	0.7149	1.3956	1.0305	1.4126	1.0871
5.4000	DB00242	DOID:2377	N,HL<12h	0.2261	1.2005	0.8428	0.9055	1.2129	0.8036	0.6059	1.0130	0.6143	0.9197	0.7729	0.7199	0.6257	0.4879	1.2005	0.8428	0.9055	1.2129	0.8036	0.9935	1.0130	0.6143	0.9197	0.7729	0.8238	0.8737	0.2116	0.5623	0.3801	0.5290	0.1514	0.4193	0.3831	0.5687	0.4480	0.1588	0.2442	0.4740	0.4527	0.3629	0.8185	0.5644	0.6336	0.6169	0.8036	0.4980	0.7578	0.5215	0.3040	0.4307	0.4395	0.4360	0.3436	1.2005	0.8428	0.9519	1.2129	0.8036	0.6059	1.0130	0.7016	0.9197	0.7729	0.7199	0.9739
5.4000	DB00242	DOID:2531	N,HL<12h	0.4838	1.2005	0.8428	0.9055	1.2129	0.8036	0.6059	1.0130	0.6143	0.9197	0.7729	0.7199	0.6257	0.6365	1.3158	0.8428	0.9055	1.2129	0.8036	1.0112	1.0130	0.7563	0.9197	0.7729	0.8238	0.9798	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4838	0.8185	0.5644	0.7414	0.7218	0.8036	0.7280	0.8044	0.6578	0.5685	0.5480	0.6050	0.7343	0.3436	1.2005	0.8428	0.9519	1.2129	0.8036	0.6059	1.0130	0.7016	0.9197	0.7729	0.7199	0.9739
5.5000	DB00938	DOID:2841	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5633	0.8185	0.5644	0.7141	0.6169	0.8036	0.5977	0.8044	0.5215	0.5561	0.4307	0.3836	0.6018	0.2582	0.2156	0.0404	0.0746	0.1045	0.0916	0.2137	0.1584	0.2960	0.0897	0.1656	0.0730	0.0035	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2.5000	DB01075	DOID:3310	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0776	0.1310	0.2724	0.2153	0.0591	0.1271	0.2364	0.1848	0.1396	0.0843	0.0683	0.2248	0.0565	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1634	0.7282	0.4786	0.4427	0.4459	0.3106	0.3548	0.7894	0.4450	0.3384	0.1525	0.5332	0.1322	0.4215	0.3738	0.3692	0.5399	0.2194	0.4417	0.3686	0.4110	0.3190	0.2078	0.1651	0.5121	0.2954
5.7000	DB00871	DOID:2841	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2163	0.4838	0.2113	0.3900	0.2807	0.2565	0.2924	0.1316	0.3573	0.4276	0.3429	0.1043	0.2577	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10.2000	DB00999	DOID:585	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9849	0.4440	1.0386	1.8474	1.4303	0.3813	0.6121	0.6567	0.5495	1.2282	0.2893	1.0435	0.8694
10.2000	DB00999	DOID:10763	N,HL<12h	0.0887	0.0304	0.0424	0.1325	0.0658	0.1007	0.1333	0.1642	0.1847	0.0452	0.0142	0.1632	0.0556	0.3905	1.0781	0.5038	0.6556	0.6725	0.6406	0.3752	0.7785	0.6159	0.3762	0.6525	0.5079	0.3578	0.2180	0.1861	0.1969	0.1642	0.4641	0.1911	0.5134	0.2385	0.2694	0.2996	0.0726	0.1742	0.2421	0.2224	0.7130	0.3536	0.6110	0.4329	0.4229	0.5306	0.4165	0.3763	0.2233	0.3310	0.2767	0.5120	0.9849	0.4440	1.0386	1.8474	1.4303	0.3813	0.6121	0.6567	0.5495	1.2282	0.2893	1.0435	0.8694
5.6000	DB00443	DOID:2377	N,HL<12h	0.3629	1.2005	0.8428	0.9055	1.2129	0.8036	0.6059	1.0130	0.6143	0.9197	0.7729	0.7199	0.6257	0.7953	1.2407	1.0114	1.0440	1.6587	1.0454	0.9365	1.3060	0.8190	1.1325	0.9438	1.5101	0.9316	0.7249	1.1989	1.0114	0.8181	1.6587	1.0300	0.8487	0.6570	0.4480	0.8240	0.6552	1.5101	0.9316	0.3629	1.2005	0.8428	0.9055	1.2129	0.8036	0.6059	1.0130	0.6143	0.9197	0.7729	0.7199	0.6257	0.9849	1.2005	1.0386	1.8474	2.8025	0.8239	1.1033	1.0130	0.7016	1.2282	0.7729	1.1350	2.7498
5.6000	DB00443	DOID:2531	N,HL<12h	0.6609	1.2005	0.8428	0.9055	1.2129	0.8467	0.7943	1.0130	0.8190	0.9197	0.7729	0.7372	0.7887	0.7953	1.2407	1.0114	1.0440	1.6587	1.0454	0.9365	1.3060	0.8190	1.1325	0.9438	1.5101	0.9316	0.6107	0.4918	0.6327	0.7085	0.5969	0.5796	0.3996	0.6570	0.3091	0.2245	0.2267	0.4375	0.0938	0.6609	1.2005	0.8428	0.9055	1.2129	0.8467	0.7943	1.0130	0.8190	0.9197	0.7729	0.7372	0.7887	1.0673	1.2005	1.3777	1.1228	1.2129	0.8467	1.2548	1.0130	1.1124	0.9197	0.8936	0.7966	1.5973
5.6000	DB00443	DOID:9008	N,HL<12h	0.2742	1.0781	0.5038	0.6556	0.5406	0.6406	0.5731	0.7894	0.4824	0.5502	0.3777	0.5332	0.2956	0.7953	1.2407	1.0114	1.0440	1.6587	1.0454	0.9365	1.3060	0.8190	1.1325	0.9438	1.5101	0.9316	0.7953	1.2005	0.8428	0.9055	1.2129	1.0454	0.9365	1.3060	0.8190	1.1325	0.8178	1.0484	0.6996	0.4148	1.0781	0.5038	0.6556	0.5406	0.6406	0.5731	0.7894	0.4824	0.5660	0.3777	0.5332	0.2956	0.5002	0.8325	0.7584	1.0851	0.6353	0.7082	0.6041	0.7894	0.4765	0.6120	0.4099	0.7966	0.8196
5.6000	DB00443	DOID:4481	N,HL<12h	0.0910	0.3116	0.2347	0.3943	0.0116	0.1639	0.2612	0.4497	0.3194	0.1069	0.0755	0.1206	0.0270	0.7953	1.2407	1.0114	1.0440	1.6587	1.0454	0.9365	1.3060	0.8190	1.1325	0.9438	1.5101	0.9316	0.6107	1.2407	0.8428	0.9055	1.2129	1.0454	0.9365	1.2699	0.7149	0.9197	0.8178	1.0484	0.6996	0.0910	0.3116	0.2347	0.3943	0.0116	0.1639	0.2612	0.4497	0.3194	0.1069	0.0755	0.1206	0.0270	0.4215	1.0018	0.5322	0.5399	0.7885	0.7256	0.5373	0.9227	0.4482	0.2767	0.2290	0.5850	0.3520
5.6000	DB00443	DOID:7147	N,HL<12h	0.2076	0.3992	0.5176	0.4980	0.1386	0.5701	0.6357	0.6010	0.4158	0.3992	0.1433	0.2880	0.6363	0.7953	1.2407	1.0114	1.0440	1.6587	1.0454	0.9365	1.3060	0.8190	1.1325	0.9438	1.5101	0.9316	0.7953	1.2407	0.8428	1.0440	1.2129	1.0454	0.9365	1.2699	0.8190	1.1325	0.9438	1.1172	0.6996	0.2739	0.4088	0.5176	0.4980	0.4641	0.5701	0.6357	0.6010	0.4158	0.3992	0.2516	0.2880	0.6363	0.3450	0.4088	0.5176	0.5215	0.4641	0.5701	0.6357	0.6010	0.5055	0.4763	0.3184	0.5893	0.6363
5.6000	DB00443	DOID:2841	N,HL<12h	0.6107	1.2407	0.8428	0.9055	1.2129	1.0454	0.9365	1.2699	0.7149	0.9197	0.8178	1.0484	0.6996	0.7953	1.2407	1.0114	1.0440	1.6587	1.0454	0.9365	1.3060	0.8190	1.1325	0.9438	1.5101	0.9316	0.6107	1.2407	0.8428	0.9055	1.2129	1.0454	0.9365	1.2699	0.7149	0.9197	0.8178	1.0484	0.6996	0.6107	1.2407	0.8428	0.9055	1.2129	1.0454	0.9365	1.2699	0.7149	0.9197	0.8178	1.0484	0.6996	1.2546	1.2407	1.2285	1.8933	2.8025	1.0454	0.9365	1.2699	0.7149	1.1211	0.8178	1.0484	2.7498
5.6000	DB00443	DOID:8893	N,HL<12h	0.6107	0.5270	0.6327	0.7085	0.6967	0.5796	0.5870	1.1302	0.5883	0.5269	0.3050	0.9179	0.6775	0.7953	1.2407	1.0114	1.0440	1.6587	1.0454	0.9365	1.3060	0.8190	1.1325	0.9438	1.5101	0.9316	0.6107	1.2005	0.8428	1.0440	1.2129	1.0454	0.9365	1.2699	0.7149	1.1325	0.8178	1.0484	0.6996	0.6107	0.9315	0.7623	0.7085	0.7489	0.5796	0.5870	1.1302	0.5883	0.5660	0.6166	0.9179	0.6775	1.0673	1.1507	1.0952	0.9394	0.9063	1.0368	1.2548	1.1390	1.1124	0.6485	1.1831	0.8408	0.7960
2.5000	DB01075	DOID:4481	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2570	0.4092	0.2724	0.2153	0.2062	0.1835	0.2364	0.2363	0.4059	0.0843	0.2370	0.2248	0.3475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4215	0.3110	0.3692	0.5399	0.2194	0.2237	0.3686	0.3603	0.3190	0.1598	0.1354	0.1109	0.2954
5.6000	DB00443	DOID:7148	N,HL<12h	0.6107	1.2005	0.8428	0.9055	1.2129	0.7087	0.6583	1.0130	0.6143	1.1325	0.7729	0.7199	0.6339	0.7953	1.2407	1.0114	1.0440	1.6587	1.0454	0.9365	1.3060	0.8190	1.1325	0.9438	1.5101	0.9316	0.6107	1.2005	0.8428	0.9055	1.2129	1.0454	0.9365	1.2699	0.7149	1.1325	0.8178	1.0484	0.6996	0.6107	1.3158	0.8428	0.9055	1.2129	0.7087	0.6583	1.0130	0.6143	1.1325	0.7729	0.7199	0.6339	1.0149	1.3158	1.0952	1.8474	2.8025	0.8333	1.1033	1.0130	1.1124	1.2282	1.1831	1.1350	2.7498
5.6000	DB00443	DOID:9074	N,HL<12h	0.6107	1.2005	0.8428	0.9055	1.2129	0.7488	0.6059	1.0130	0.6143	0.9197	0.7729	0.7199	0.6257	0.7953	1.2407	1.0114	1.0440	1.6587	1.0454	0.9365	1.3060	0.8190	1.1325	0.9438	1.5101	0.9316	0.6107	1.2407	0.8428	0.9055	1.2129	1.0454	0.9365	1.2699	0.7149	1.1325	0.9438	1.0484	0.6996	0.6107	1.2005	0.8428	0.9055	1.2129	0.7488	0.6059	1.0130	0.6143	0.9197	0.7729	0.7199	0.6257	0.8764	1.2005	0.8428	1.3238	1.2129	0.7488	0.9524	1.1390	0.6143	0.9197	0.7729	0.7199	0.7960
5.6000	DB00443	DOID:3310	N,HL<12h	0.1634	0.7282	0.4786	0.4427	0.4459	0.3106	0.3548	0.7894	0.4450	0.3384	0.1525	0.5332	0.1322	0.7953	1.2407	1.0114	1.0440	1.6587	1.0454	0.9365	1.3060	0.8190	1.1325	0.9438	1.5101	0.9316	0.6107	1.2407	0.8428	1.0440	1.2129	1.0454	0.9365	1.2699	0.7149	0.9197	0.8178	1.0484	0.6996	0.1634	0.7282	0.4786	0.4427	0.4459	0.3106	0.3548	0.7894	0.4450	0.3384	0.1525	0.5332	0.1322	0.8158	1.1223	0.9700	1.0011	0.9471	0.8239	1.1033	0.9556	0.5338	0.5607	0.8936	1.1350	0.3793
5.6000	DB00443	DOID:8577	N,HL<12h	0.5914	0.7165	0.6701	1.0440	0.8697	0.8717	0.6583	0.7741	0.5675	1.1325	0.7397	1.1172	0.5621	0.7953	1.2407	1.0114	1.0440	1.6587	1.0454	0.9365	1.3060	0.8190	1.1325	0.9438	1.5101	0.9316	0.7953	1.1361	0.7660	0.8042	0.9734	1.0454	0.9365	1.2699	0.8190	1.1325	0.8178	1.0484	0.6996	0.5914	1.3158	0.9847	1.0440	0.8697	0.8717	0.6583	0.7932	0.6159	1.1325	0.7397	1.1172	0.5621	1.0149	1.3158	1.2285	1.4109	0.9471	1.0368	1.1033	1.1390	0.6482	1.1325	1.1831	1.1350	0.9864
5.7000	DB00552	DOID:2531	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4838	1.2005	0.8428	0.9055	1.2129	0.8036	0.6059	1.0130	0.6143	0.9197	0.7729	0.7199	0.6775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5.8000	DB00705	DOID:635	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5.8000	DB00764	DOID:2841	N,HL<12h	0.1702	0.3883	0.1900	0.3651	0.1752	0.2072	0.2307	0.3088	0.2165	0.1973	0.2915	0.1708	0.1740	0.1702	0.3883	0.1900	0.3651	0.1752	0.2072	0.2307	0.3088	0.2165	0.1973	0.2915	0.1708	0.1740	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6107	1.2407	0.8428	0.9055	1.2129	1.0454	0.9365	1.2699	0.7149	0.9197	0.8178	1.0484	0.6996	0.4215	1.2005	0.8428	0.9055	1.2129	0.6236	0.6059	1.0130	0.6143	0.9197	0.7729	0.7199	0.6257
